carrington_rotation,rotation_start_utc,analysis_decimal_year,FD,NH,SH,N_0_15,N_15_30,N_30_45,S_0_15,S_15_30,S_30_45
1667,1978-04-09T13:11:42.720000+00:00,1978.2741935483871,104.48849939901095,67.972797476267459,36.269256310094391,13.966214618962365,31.338998891670922,8.0109442004187308,0.53107448062945195,10.939089314562363,8.4620974403055307
1668,1978-05-06T19:48:08.640000+00:00,1978.3494623655913,151.19536331151696,104.27005448213664,44.904370054970933,26.222541749218507,56.9846860332662,6.0028118503820416,1.1387707126362479,18.790592785040879,7.966592053687199
1669,1978-06-03T02:24:34.560000+00:00,1978.4247311827958,136.36847418729278,72.101091338411024,63.136505003729965,8.1420289343889589,45.410091416319347,5.6218664590408789,7.6937859539262368,31.396666751763885,7.2102858582950713
1670,1978-06-30T09:01:00.480000+00:00,1978.497311827957,108.27848167107075,71.131986809060336,35.940059895651366,12.486614649975172,38.816155768305102,5.4576644135074215,4.3709165098891063,13.824696330200798,4.7905325285097895
1671,1978-07-27T15:37:26.400000+00:00,1978.5725806451612,106.47257290740635,67.914234684093401,37.51456652998872,9.3150715553590313,34.777206071535325,10.381154524729816,3.4850390091159791,20.380109435336156,6.7794812348282285
1672,1978-08-23T22:13:52.320000+00:00,1978.6451612903227,125.47972485602718,92.916259100501662,30.474484378246487,7.4006340510120188,40.534772139782213,29.811683581461942,2.6194721992995813,13.792781023026855,4.286968622311516
1673,1978-09-20T04:50:18.240000+00:00,1978.7204301075269,145.73163503773705,97.84827190861202,47.569784704996586,4.3381020916435382,22.202419003951935,50.254822374771344,5.4638427327615631,22.096589430029795,9.9915482730289149
1674,1978-10-17T11:26:44.160000+00:00,1978.7956989247311,176.96212156672709,75.633591861828293,99.55408836427371,8.7645062596047492,28.174942478820562,20.439930974218463,17.240485114173634,50.968706295816787,15.945618596393997
1675,1978-11-13T18:03:10.080000+00:00,1978.8682795698924,119.26176420456152,50.679840760517308,67.211236943534544,4.7458439377733352,19.238325089623494,12.51911043854159,12.719641398129642,32.711624694556924,10.007482481589772
1676,1978-12-11T00:39:36+00:00,1978.9462365591398,129.75341469058932,52.903114224416989,74.65982128666117,13.184805491630883,19.823532544096899,6.3627020622290216,16.492583279263847,34.221526162325048,16.99147125248081
1677,1979-01-07T07:16:01.920000+00:00,1979.0188172043011,175.1183679358343,75.608302046367271,97.037412579080325,41.325277884822903,20.913348036857581,4.3649302666419443,20.956942568108786,50.854679440153731,12.729422749439054
1678,1979-02-03T13:52:27.840000+00:00,1979.0913978494623,271.39046022396866,155.3125933497644,115.58822080054239,81.073436069622872,50.563127425840555,8.439350330396044,35.910415799303799,58.565667772778681,8.4430050123843632
1679,1979-03-02T20:28:53.760000+00:00,1979.1720430107528,234.80551513139108,131.91096497142041,102.20084517372351,67.620190265068175,52.305537479770599,5.4983974448559465,24.483395298087412,53.838726804763731,10.211686565844326
1680,1979-03-30T03:05:19.680000+00:00,1979.247311827957,242.02208040782114,145.81279378704363,94.232709006436508,65.365174720201495,64.44376495418291,11.362542085913462,11.378731793730275,37.812969467433511,30.870584142390253
1681,1979-04-26T09:41:45.600000+00:00,1979.3198924731182,237.18255167543074,152.74438491774461,83.691116010567086,43.590594361349979,83.334275332369714,16.248170607696117,7.7956340084012323,39.361168823105821,27.214981690602382
1682,1979-05-23T16:18:11.520000+00:00,1979.3951612903227,250.78809039840939,157.10771749258089,91.883842160787268,48.719756434152529,78.697514854079415,18.965405372515811,7.5902921748796688,52.317943844569086,20.841933626303334
1683,1979-06-19T22:54:37.440000+00:00,1979.4677419354839,191.59729029692551,99.502483670706098,90.117913028213863,26.647676387559905,41.19604995426949,16.460306827986241,11.515389224051962,42.217287067618315,16.412704693159956
1684,1979-07-17T05:31:03.360000+00:00,1979.5456989247311,148.82453320556451,84.572520175205753,62.351424895917383,22.870238978701234,40.556918137804566,9.2549176800570141,12.007290298691091,29.617192146031922,10.076645724994385
1685,1979-08-13T12:07:29.280000+00:00,1979.6182795698924,162.34954179268325,98.367369143049189,62.644209240180203,24.699057705749269,49.266356625531053,10.874758604613099,11.690723554831454,26.02495343929877,9.7519082010964588
1686,1979-09-09T18:43:55.200000+00:00,1979.6908602150538,206.61610218424903,132.47210512481513,69.114364213424849,48.701366183493995,59.354770666545548,11.834412316515866,24.503685908090535,17.699980860355922,9.3614646084817768
1687,1979-10-07T01:20:21.120000+00:00,1979.7688172043011,201.59907700150933,122.5212835876695,78.438690727628341,40.445664142408951,55.516016008208496,12.838736974310333,23.749631403329534,25.379073297084961,8.84519755810188
1688,1979-11-03T07:56:47.040000+00:00,1979.8413978494623,295.25795754718717,142.1662534392469,148.2484571940447,40.234361273092567,56.028698961752674,31.145172064547634,52.600279239911742,65.645765000399962,8.0936846222217547
1689,1979-11-30T14:33:12.960000+00:00,1979.9139784946237,235.97031031616456,117.35450780320068,114.33021296571088,34.140644577895657,44.302446524301885,24.027600295431739,51.374985752680026,42.303517396745853,9.2389260035708975
1690,1979-12-27T21:09:38.880000+00:00,1979.989247311828,179.13781289812414,96.028406035269242,79.397660237887933,34.22269944307935,33.960754419719301,14.015260276351066,36.407543044503612,30.962684960551897,4.0425428659603462
1691,1980-01-24T03:46:04.800000+00:00,1980.0645161290322,141.58931555290152,63.431269221571732,76.352946764043296,28.428950803035047,18.334530539429299,7.1187752718185298,32.053077281160242,35.073448840248467,2.559126122731977
1692,1980-02-20T10:22:30.720000+00:00,1980.1370967741937,137.75231683577061,71.570186218462482,63.772076447296506,34.800696084138316,19.72912437612468,5.0855694592828051,27.238355798911371,29.587304701351965,2.6122910901473739
1693,1980-03-18T16:58:56.640000+00:00,1980.2150537634409,167.05129131115766,98.844011300829663,66.094446513176464,30.637601115222129,47.4725729839572,7.7465866113936794,19.407835288735097,31.467197596028139,10.176435785749655
1694,1980-04-14T23:35:22.560000+00:00,1980.2876344086021,210.08245705233207,99.019810550945436,109.38828614345955,27.880744963735225,41.916370221939161,17.646404671975873,39.784826734217773,47.381290249326455,15.947545769969892
1695,1980-05-12T06:11:48.480000+00:00,1980.3655913978494,250.7459305609741,75.28302524185284,176.22107754729751,27.275981723341051,31.936524293983872,8.5102965785993572,76.255278449643157,50.592760739348932,37.731247249405712
1696,1980-06-08T12:48:14.400000+00:00,1980.4381720430108,257.3194478691405,79.870185679065798,175.93919779885886,36.613215324776554,31.179879361418244,3.718367525277777,77.053175554753565,58.387281322217703,27.87482654660803
1697,1980-07-05T19:24:40.320000+00:00,1980.513440860215,248.27113488970392,94.639592367294071,151.82423270234446,36.407324257103646,41.884428972212596,7.7278612955458827,36.262215964968952,75.74793912681767,30.889694907641786
1698,1980-08-02T02:01:06.240001+00:00,1980.5887096774193,213.19869880441976,87.323743863575714,123.14665592368142,27.696517682358827,42.84940086062867,7.5890381145442456,27.193595499252769,61.581324299935218,22.83343023256834
1699,1980-08-29T08:37:32.160000+00:00,1980.6612903225807,237.6185314804415,97.151499236403382,133.45527040913845,35.554033548408015,43.655836623713974,5.5375444827868883,59.873116782825427,42.926854070889298,19.014414587940273
1700,1980-09-25T15:13:58.080000+00:00,1980.733870967742,222.86264311025192,88.426374675169086,128.44844938109142,29.657380161361868,43.631609985084623,5.0627303521334079,61.115010725559046,40.351149821770086,13.712026321692122
1701,1980-10-22T21:50:24+00:00,1980.8091397849462,311.69393953823879,134.09301041263825,171.66587407562119,44.772020156726626,69.739170850320349,5.0826517794903037,106.47489524169927,42.06378288322216,9.9325049886796659
1702,1980-11-19T04:26:49.920000+00:00,1980.8844086021506,211.69265260077165,92.092098175714384,116.40920057299991,37.247684143918001,40.583184184481368,5.2138101216357438,51.054308439119389,38.533451071828289,15.570243196114308
1703,1980-12-16T11:03:15.840000+00:00,1980.9596774193549,269.11333148067001,149.89567441408528,110.47478766315247,91.14563638586614,41.069836961439918,6.0344602945933259,48.394630580694866,34.709928699564244,18.714777117640487
1704,1981-01-12T17:39:41.760000+00:00,1981.0322580645161,213.35936140514872,97.527886231543462,112.29492574019784,55.105890610657504,27.132934114162545,4.9248140243109946,38.427095590095192,49.446970420242742,14.337241130497519
1705,1981-02-09T00:16:07.680000+00:00,1981.1075268817203,179.05315797554627,94.457695401864996,79.545427076531141,55.197129921010344,27.042309789673869,3.2574030320429554,18.127279877270155,33.485753070365369,16.404286504102913
1706,1981-03-08T06:52:33.600000+00:00,1981.1881720430108,195.08059871985012,112.39884946776701,74.144361854705252,61.429219431842348,39.340152449520119,4.6584187404596111,35.539031861581513,20.637621431598269,6.3091122375872883
1707,1981-04-04T13:28:59.520000+00:00,1981.260752688172,240.11259909546379,137.77212972299807,87.651639909753086,81.038710018897675,42.39634261187549,7.2907429227033296,45.380687117007291,23.107042950594927,8.1388652942379771
1708,1981-05-01T20:05:25.440000+00:00,1981.3360215053763,217.14111640528029,155.13856437829534,53.251207963243189,100.83966599122265,40.298455586355708,6.5662081931323586,19.630600193914859,19.319620637819202,5.7023954860829926
1709,1981-05-29T02:41:51.360000+00:00,1981.4112903225807,178.71963048503386,118.64821913629903,57.010412794758601,69.977260098369385,38.634287175360377,4.6104384068295063,16.499483989546082,21.197541099662523,4.7201483961716111
1710,1981-06-25T09:18:17.280000+00:00,1981.483870967742,188.97513141218485,82.232942819461911,101.94022665590462,45.271126597653925,25.763437721916119,5.8705641435096334,29.959327293515141,43.104200899035973,10.034823278422449
1711,1981-07-22T15:54:43.200000+00:00,1981.5591397849462,292.92190504939219,81.732576090337318,202.17568816876584,40.410247951156386,31.556568522948609,5.277023872519317,130.15243411095196,47.785175168431714,4.1244205664640594
1712,1981-08-18T22:31:09.120000+00:00,1981.6317204301076,460.81104595347426,217.67814421035939,223.45929224608489,124.98453116911902,68.914532725134322,14.208263479455676,136.98449559820031,65.231716905759228,4.3691537325052714
1713,1981-09-15T05:07:35.040000+00:00,1981.7069892473119,277.62421132854229,129.63420071408657,139.1557460448582,68.899748183440508,44.371275339440658,9.0071066255072463,83.365246038748822,40.2071999432643,2.9572933457210948
1714,1981-10-12T11:44:00.960000+00:00,1981.7822580645161,330.03293008783322,112.2409607997095,207.29751339116575,55.897980123727358,42.052553896580079,10.189494524995796,115.61306955541825,69.906385848542541,3.5115274341117346
1715,1981-11-08T18:20:26.880000+00:00,1981.8548387096773,263.45392933324877,84.178643282705906,174.54533452140166,40.24552416785653,30.044318699633934,8.5461809640640247,115.80740501542569,43.541005715465367,3.9200676242679804
1716,1981-12-06T00:56:52.800000+00:00,1981.9327956989248,186.74537905436856,67.221866347760511,114.85995614565306,34.557219389960387,20.765449911023037,6.117667047553895,56.391486946052204,46.801629215075252,5.3119913532153769
1717,1982-01-02T07:33:18.720001+00:00,1982.005376344086,111.12495380565146,43.78747035849576,64.536695880162839,14.545295094706976,18.182257850009982,2.9723791158983981,16.108002208686901,28.07537909857918,12.825360376934805
1718,1982-01-29T14:09:44.640000+00:00,1982.0779569892472,49.313778745494943,18.193867916704153,28.493720312544468,8.7211880310434431,5.5376547584650648,1.1487381612516976,15.999431984129197,8.1840850728490491,2.2418346966619769
1719,1982-02-25T20:46:10.560000+00:00,1982.1505376344087,71.453867955855145,33.092787160097622,34.257187887038178,20.413135109296217,8.199915024095306,0.51642096933635107,14.006661853873121,14.12395871927502,2.8979407116692322
1720,1982-03-25T03:22:36.480000+00:00,1982.233870967742,140.1189662980988,51.642340946067371,80.469491397761175,27.787046754702462,14.977830671644654,1.4964884080915339,43.585422152145654,26.575383792303462,5.6913548791519482
1721,1982-04-21T09:59:02.400000+00:00,1982.3064516129032,177.33237430562554,74.432634001111524,94.858537715614418,39.565002428146236,23.258004174719616,2.9496393775043503,48.531297343869596,32.717650561502772,8.7108605044523895
1722,1982-05-18T16:35:28.320000+00:00,1982.3817204301076,144.7165190064338,68.329111942929046,68.861800895298131,31.061363472912237,29.424095815478715,3.0393908284188678,34.310545900876178,25.47393949846467,7.4307269519870998
1723,1982-06-14T23:11:54.240000+00:00,1982.4543010752689,182.38011328182785,134.3635126732016,44.086901793347778,58.2378576038018,63.031092641076818,4.0549142203482313,19.444173650130892,13.767077234995282,5.7281979335570199
1724,1982-07-12T05:48:20.160000+00:00,1982.5322580645161,241.7768589406501,180.55787521284671,58.093334853688965,63.439701316746763,90.762575624129411,8.8608742240471532,27.245114585823679,17.07140165262226,6.8129933590564349
1725,1982-08-08T12:24:46.080000+00:00,1982.6048387096773,221.68874003634406,148.95129330954697,65.080726948782683,75.779395896326861,48.058859954672421,9.0834565718980027,31.06402565154016,21.778364737232824,5.2269862344703162
1726,1982-09-04T19:01:12+00:00,1982.6774193548388,238.56595583154609,144.7176637237315,90.372863263705113,55.965204123028549,60.330387977236533,11.41716730685571,44.251461166809413,33.676733530520842,4.980235825700766
1727,1982-10-02T01:37:37.920000+00:00,1982.755376344086,200.80557149088378,106.15868841443718,86.507800535041156,31.677325791443533,47.727580484835684,11.965872583103309,51.861573956747939,22.910543644676597,4.2715603602123648
1728,1982-10-29T08:14:03.840000+00:00,1982.8279569892472,158.9553672617383,82.031347097543033,71.437743548872717,27.867055803109306,30.581431228334402,9.344842853032878,41.632954802222372,17.196118420506195,4.7747983601495321
1729,1982-11-25T14:50:29.760000+00:00,1982.9005376344087,193.12693141867862,84.973265706033985,102.54023078524045,47.450925253739371,15.731153401406843,6.6959265230645419,67.041993673768388,22.894444227407433,4.4190840096856094
1730,1982-12-22T21:26:55.680000+00:00,1982.9758064516129,144.5345035800371,66.13805653123913,72.330784024295198,27.194023808195368,17.721545860866147,4.7515156488542862,45.023480000949746,14.202217328270763,2.5771939287499137
1731,1983-01-19T04:03:21.600000+00:00,1983.0510752688172,117.81448347813995,51.563125615989129,61.020886691263541,21.675324382831629,16.102973545163152,2.8108225466584607,27.994269457657779,19.284409510474088,2.4683177062899251
1732,1983-02-15T10:39:47.520000+00:00,1983.1236559139784,61.31351661490632,33.637068859130942,25.556126624397571,9.5210021067713768,8.4642274346400068,1.61837580699596,8.542350092154015,8.615247665364361,0.89626428799662716
1733,1983-03-14T17:16:13.440000+00:00,1983.2043010752689,25.164061972040134,9.7786059418819935,14.399908717953183,2.3957318451920044,2.5813402581978107,0.49307032113905053,5.1685347376322737,5.0489851373595602,0.63466747799637357
1734,1983-04-10T23:52:39.360000+00:00,1983.2768817204301,36.373211668288192,8.9595715409010648,26.518710075109936,2.2927610291752649,2.0911960583812181,0.42863323179179785,11.720211638768854,9.5118423620676698,0.69964885733736115
1735,1983-05-08T06:29:05.280000+00:00,1983.3548387096773,85.892386026813995,22.949751833342646,61.110779278974306,6.2080196417670885,3.9157388669821183,0.94402260232416135,24.599441024121269,25.505978942144459,2.4642188926929069
1736,1983-06-04T13:05:31.200001+00:00,1983.4274193548388,126.71827496380683,33.585960507305899,89.518975844723727,12.746714532714218,5.2643990989813343,1.4354323528141473,58.256442851716415,14.605433551872935,4.1269679930163186
1737,1983-07-01T19:41:57.120000+00:00,1983.502688172043,123.55704599866137,33.607579015942022,84.666103115924031,11.79077799239451,5.9594274902414135,1.300581090068724,38.755841487157547,24.906054545099174,3.346678653549831
1738,1983-07-29T02:18:23.040000+00:00,1983.5779569892472,160.23227664716259,42.448669299900274,107.29935570846783,14.942513006150058,7.3040803230627809,0.79051128805889914,71.362047906705655,19.627692623027954,2.8188374855652434
1739,1983-08-25T08:54:48.960000+00:00,1983.6505376344087,124.09940889801705,34.628451096793285,82.298495396027306,11.190882669732268,5.67065936114059,0.63429955063097487,52.086416998431481,17.167462500761978,2.546631542364691
1740,1983-09-21T15:31:14.880000+00:00,1983.7231182795699,114.61426425522542,41.244173270369338,66.85937284685275,17.700862263620742,6.8803509261617393,0.99279962454923243,35.149789705565844,17.679552513647167,2.0407375092200404
1741,1983-10-18T22:07:40.800000+00:00,1983.7983870967741,96.169231780787911,41.621914342037925,49.629093299855079,10.803669770596084,15.207953367411422,1.2966940662235449,21.689352725220015,14.07861627507328,2.2090975724143305
1742,1983-11-15T04:44:06.720000+00:00,1983.8736559139784,84.074477602204198,39.213690548760887,40.513371786193019,5.007666146469532,11.838458486771541,2.6052711548841456,14.066134965368757,9.1186062248382562,2.3715860061766674
1743,1983-12-12T11:20:32.640000+00:00,1983.9489247311828,65.908913189730015,19.042639111860819,42.616086721658576,3.4549233076073502,4.6891219725349558,1.5279544303118828,20.037871845074157,7.4336331695989086,1.9242640787573513
1744,1984-01-08T17:56:58.560000+00:00,1984.0215053763441,72.653649837257547,25.015625720768334,41.539781136976146,10.023297530013162,4.3303632436209671,0.83725950247368741,16.266821717037239,8.601968534998802,1.5781042250017261
1745,1984-02-05T00:33:24.480000+00:00,1984.0967741935483,137.15830817902261,78.463104755796181,51.712651734055441,47.410354719064856,18.029204356889949,0.84590674373942099,21.428338358238499,11.521350443409579,1.4796648547096585
1746,1984-03-03T07:09:50.400000+00:00,1984.1747311827958,132.1964460616822,66.777222538680093,60.972753098586892,38.321852723141298,18.380524162185583,0.81185464821776054,22.151077530605683,18.180461260337847,1.6010079060397737
1747,1984-03-30T13:46:16.320000+00:00,1984.247311827957,103.86594012976539,46.086969964471585,50.951529425649085,17.162326863111936,16.489288946304896,0.91465599810370957,19.611028729860266,13.041286651441476,1.6536045099838652
1748,1984-04-26T20:22:42.240000+00:00,1984.3198924731182,152.49801580932211,54.350512998183881,86.525758981651265,31.596036446719825,12.578279664666827,1.0297254989054807,47.233842754060866,20.900459685465346,1.5169637040164921
1749,1984-05-24T02:59:08.160000+00:00,1984.3978494623657,104.65236164561642,34.617942359259878,59.529111939989278,11.762458337391813,9.5616397339750687,0.9512577236981965,31.350821741924914,12.64139063660795,1.2421355473746807
1750,1984-06-20T09:35:34.080000+00:00,1984.4704301075269,97.344644679777716,42.178544427691989,48.077404183711288,16.737883844098555,8.5642440848544634,0.97244310508397236,19.268305287010584,13.828216769645444,1.4247017246289724
1751,1984-07-17T16:12:00+00:00,1984.5456989247311,86.736913043379928,42.408505843160306,37.495205122865663,16.904230836760355,5.835203358273068,1.2731310382203844,12.039142505897789,9.7682846228265383,1.5044614571623389
1752,1984-08-13T22:48:25.920000+00:00,1984.6182795698924,69.070867509464676,31.268594162892754,31.997168476171673,8.6022802480521126,4.0681791700069105,1.3115484653166563,10.197405423005353,5.3322884225995733,1.1341103171872757
1753,1984-09-10T05:24:51.840000+00:00,1984.6935483870968,54.564100830472604,23.905646239405545,26.14283551310896,3.7559645299768176,2.3602553799116479,0.84664690954810284,6.314264763117901,3.8191685160384434,0.88531474627322571
1754,1984-10-07T12:01:17.760000+00:00,1984.7688172043011,55.155918414825059,21.622752042772852,28.936079087710642,4.0328859258365277,1.3917377817611476,0.67021732931578082,4.1653671307354374,2.8795644977046719,0.77341504269474115
1755,1984-11-03T18:37:43.680001+00:00,1984.8413978494623,47.200184873483096,17.624203008718649,25.69655857321791,1.6288564178621119,0.7127008563899857,0.77598105372012416,3.6072562523815348,2.2130305928597029,0.78373810240518305
1756,1984-12-01T01:14:09.600000+00:00,1984.9193548387098,51.485285702456515,17.29835472214787,29.857931172553084,1.2858142520532263,1.3963208847115083,0.48384245150125665,2.6240977566531631,1.4775390264711099,0.79623691995755452
1757,1984-12-28T07:50:35.520000+00:00,1984.991935483871,51.244318009034998,14.471759523053572,32.298817353663445,0.91085867525951403,0.61144605548108411,0.4469738899536686,1.9097106555670855,1.1952059269440019,0.76757165774930025
1758,1985-01-24T14:27:01.440000+00:00,1985.0645161290322,47.105675619547789,8.6805511885921813,34.556653051119071,0.54648403237937393,0.33818872104195719,0.37201717424296799,2.3138908630538473,1.074273781438718,0.5514557481512723
1759,1985-02-20T21:03:27.360000+00:00,1985.1370967741937,45.033109099462102,8.7352751009219514,32.560797258017111,1.0654547442435698,0.22841138669138672,0.32707016240129422,1.5614509159408809,0.88846786163721569,0.44587693608917578
1760,1985-03-20T03:39:53.280000+00:00,1985.2204301075269,44.161952587874282,10.278483815581724,29.790776701595323,1.3661151563747538,0.19273210388887921,0.21340316702989437,1.1848668665156221,0.75293996056999146,0.4216342323063047
1761,1985-04-16T10:16:19.200000+00:00,1985.2930107526881,49.434984506739241,13.977709268418481,30.938659491448952,3.1917291543232729,0.13416209863385234,0.18904769762018689,1.8982232288151728,0.78938797117501047,0.30457825941690803
1762,1985-05-13T16:52:45.120000+00:00,1985.3682795698924,55.235994139888113,20.014601158284844,29.680153846373681,6.54772429254953,0.25048206659200423,0.13374659293838784,3.5921300312471645,0.81804399185314736,0.26117901877294114
1763,1985-06-09T23:29:11.040000+00:00,1985.4408602150538,58.44348316876021,20.661697392585371,31.359549369726054,4.354703052520172,0.35375365331532865,0.17648470955868326,4.289071329750235,1.0561210485521064,0.26362884171455347
1764,1985-07-07T06:05:36.960000+00:00,1985.5188172043011,60.820054018714082,24.616839477484259,30.602648868165993,8.1206854834042144,0.51687983178147034,0.18954201722939601,5.1193072710060994,2.4960133095048969,0.15921339035874671
1765,1985-08-03T12:42:02.880000+00:00,1985.5913978494623,51.370578146323332,22.544842789500873,24.115104222417411,3.1923538814042711,0.64183672455926777,0.16490080408378083,2.8656806751541168,2.5193216596639578,0.52906237663934175
1766,1985-08-30T19:18:28.800000+00:00,1985.6639784946237,45.995472281661911,21.72927205084881,19.987129686368831,1.2289784816444489,0.45343571844696201,0.20543005768264666,1.9768973298155206,2.8520887882434391,0.53831993415535351
1767,1985-09-27T01:54:54.720000+00:00,1985.739247311828,52.978773419672287,26.864089367424551,20.807591704450079,5.8997493574853861,0.29503890776005248,0.23110760120197815,1.0723831131181811,1.8646902179904645,0.55246909495852636
1768,1985-10-24T08:31:20.640000+00:00,1985.8145161290322,51.704814971926879,21.14026253155539,24.842901682078534,5.4273706547055705,0.34556462252577375,0.21153367807246704,1.9852122461446213,0.89591443888537836,0.53580103838965298
1769,1985-11-20T15:07:46.560000+00:00,1985.8870967741937,44.920041592959755,16.657331619234725,23.926490545203624,3.8632932153353381,0.2535381901918301,0.1653963368627315,1.5998615019426057,0.49739647725048652,0.37792462801856908
1770,1985-12-17T21:44:12.480000+00:00,1985.9623655913979,40.210090303707766,14.31680382539993,22.681450720722019,3.557218317528128,0.40985494282196266,0.17611977953616451,1.7206755459669336,0.50192914024427548,0.41180880141364107
